subject,stimname,time_stimon,time_eeg,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz,Cz
sub-14,cheetah_02s.jpg,708.9,708.9,0.0001836516571044922,0.00015011918640136718,9.389260864257812e-05,7.916754245758056e-06,5.026134872436523e-05,-4.1287891387939454e-05,6.731845378875732e-06,3.617664337158203e-05,-6.5899119377136225e-06,-2.9719501495361325e-05,-1.5049695014953613e-05,-3.894226837158203e-05,-5.284350967407226e-05,-5.81374626159668e-05,-4.8225021362304686e-05,-4.552019119262695e-05,-5.880074310302734e-05,-5.868653869628906e-05,-4.9465194702148435e-05,-4.161451721191406e-05,2.848316955566406e-05,-1.4972344636917113e-06,-1.1151919364929198e-05,3.606664276123047e-05,-4.927751064300537e-06,-7.370906829833984e-05,1.0656915664672851e-05,9.004169464111328e-05,9.286186981201171e-05,1.0449679374694825e-05,4.769407272338867e-06,0.00028038998413085935,4.076088714599609e-05,2.9921554565429687e-05,3.0135961532592773e-05,-1.9821117401123046e-05,-3.63615345954895e-06,-4.514908790588378e-06,3.0813464522361755e-07,-2.8584421157836913e-05,-2.8784477233886717e-05,-2.8220205307006836e-05,3.3960752487182615e-06,-1.1905273437499999e-05,-4.727099609375e-05,-4.9015224456787105e-05,-4.579130172729492e-05,-6.333209991455078e-05,-5.955448532104492e-05,-4.26788215637207e-05,-6.22859878540039e-05,-6.018869018554687e-05,-2.1353811264038085e-05,2.0116817474365234e-05,-5.17952299118042e-06,-1.5991359710693357e-05,-8.296222686767578e-05,-4.311383819580078e-05,-3.5802068710327146e-06,3.2508853912353514e-05,6.6481280326843255e-06,-0.00010307300567626952,0.00023873898315429686,-1.8007125854492188e-05
sub-14,cheetah_03s.jpg,855.77,855.768,-5.125461959838867e-05,-4.0305656433105465e-05,-4.392435073852539e-05,-2.5186643600463867e-05,-4.323819351196289e-05,-6.875418663024902e-06,3.936061859130859e-05,-3.748807144165039e-05,1.726115608215332e-05,8.578094482421874e-06,1.424964427947998e-06,2.5235740661621093e-05,7.678360939025878e-06,1.9484981536865232e-05,3.416532278060913e-06,9.11388111114502e-06,1.2765957832336426e-05,1.1111300468444824e-05,1.7045658111572264e-05,7.682212829589843e-05,2.1380613327026365e-05,-1.89528865814209e-05,7.279351043701172e-05,-1.5110507011413574e-05,7.725196075439452e-05,-5.359505176544189e-06,-3.991908645629883e-05,-3.5521102905273435e-05,-2.553241729736328e-05,-4.791906476020813e-08,-2.957769966125488e-05,-8.24158935546875e-05,1.9313295364379882e-05,-1.4741759300231932e-05,-2.2139991760253904e-05,-2.0425691604614255e-06,-9.631598472595215e-06,-1.9911338806152343e-05,2.958608818054199e-05,-1.2266633987426757e-05,7.290686607360839e-06,8.173658847808837e-07,-2.3971908569335935e-05,4.572504425048828e-05,9.664634704589843e-06,4.0467792510986324e-05,1.731503868103027e-05,1.295292282104492e-05,5.586469173431396e-06,2.0116806030273435e-05,1.190941047668457e-05,2.6594068527221678e-05,4.562609481811523e-05,-4.8186710357666016e-05,-1.414773654937744e-05,7.564325332641601e-06,2.6468488693237303e-05,-3.919726610183716e-06,2.4692266464233396e-05,-3.171789360046386e-05,-2.826738739013672e-05,2.5451814651489256e-05,-7.11947250366211e-05,4.986922740936279e-06
sub-14,cheetah_04s.jpg,2024.47,2024.468,5.592629241943359e-05,-2.7593837738037108e-05,-8.361294555664062e-05,-8.168417930603027e-06,5.7620670318603515e-05,9.487740325927734e-05,4.336639785766601e-05,3.117806053161621e-05,3.3155170440673826e-05,3.701922225952148e-05,2.273961067199707e-05,2.6934219360351562e-05,6.33965950012207e-05,2.395035934448242e-05,3.066267204284668e-05,1.8924604415893552e-05,4.092884826660156e-05,9.411991119384765e-06,8.888762474060058e-06,6.142627334594727e-05,3.85990982055664e-05,-1.5843226432800292e-05,-3.672317862510681e-07,2.832532501220703e-05,-6.892514801025391e-05,-4.6172393798828125e-05,-0.00011401016235351562,-0.00023934790039062498,-8.853601837158203e-05,-3.333895874023438e-05,3.438723087310791e-06,-0.00017076449584960937,-8.308378219604492e-06,3.77060604095459e-06,0.00010729602813720703,0.00012620561218261718,4.705403137207031e-05,1.745169448852539e-05,4.272875595092773e-05,0.00010335449981689452,3.6748012542724605e-05,3.0086055755615233e-05,2.837078857421875e-05,1.9511123657226562e-05,3.57131118774414e-05,4.040215682983398e-05,2.6103187561035155e-05,2.7353582382202146e-05,3.967057037353516e-05,4.898141098022461e-05,1.4363976478576659e-05,1.518015956878662e-05,-6.914838790893554e-06,2.1371719360351563e-05,2.1004472732543944e-05,-5.795590591430664e-05,-2.3576002120971678e-05,-7.123403167724609e-05,-4.9936969757080076e-05,-6.721423268318176e-07,-0.00011849068450927734,-5.9746139526367185e-05,-0.00026455648803710936,-2.542792510986328e-05
sub-14,chipmunk_01b.jpg,2073.5,2073.5,9.617995262145995e-06,-7.720225304365157e-08,2.5665821075439453e-05,-4.1086894273757935e-07,2.645064115524292e-06,2.9059587478637695e-05,-3.6645187377929686e-05,-8.574277758598328e-07,-2.9200767517089843e-05,1.6002339124679564e-06,-3.011596918106079e-06,-2.1045705795288085e-05,4.334997177124023e-05,-5.3679099082946775e-06,-1.328152084350586e-05,3.215739011764526e-06,4.416141891479492e-05,1.4303884506225585e-05,1.976810836791992e-05,-1.4866407394409179e-05,2.3518110811710356e-07,-2.1681526184082032e-05,-1.0656548500061035e-05,-1.3944281578063965e-05,-0.00010855097198486328,5.5032535552978515e-05,4.0409515380859374e-05,2.1426422595977784e-06,7.385485172271728e-06,2.0259754657745362e-06,4.252398967742919e-06,2.6815032958984375e-05,-3.8341598510742185e-06,1.9613813400268554e-05,3.1503686904907227e-06,-1.9293901443481445e-05,7.871237754821777e-06,-1.2651031494140625e-05,-5.28393669128418e-05,7.199323654174804e-06,1.0951920747756958e-06,-5.756142616271972e-06,1.1854192733764648e-05,-4.666872787475586e-05,4.3296694755554196e-06,8.924285125732422e-05,-1.4600153923034667e-05,-8.732253909111023e-07,1.6416265487670896e-05,5.2416835784912105e-05,1.941012382507324e-05,1.1853088378906249e-05,-4.840748596191406e-05,-3.7477142333984375e-05,1.6826132535934447e-06,-6.215329360961913e-05,-3.013683795928955e-06,-1.778081130981445e-05,-2.4389593124389646e-05,-2.1226327896118162e-05,4.634498977661133e-05,4.770716857910156e-05,4.705269336700439e-06,-2.601671028137207e-05
sub-14,chipmunk_02n.jpg,383.78,383.78,-1.7333183288574217e-05,-7.560864925384521e-06,-5.876981735229492e-06,-1.478243827819824e-05,-1.862265396118164e-05,-2.8702594757080077e-05,-4.6651420593261714e-05,1.7672403335571288e-05,-1.0405322074890135e-05,-9.30729579925537e-06,1.7702622413635253e-06,1.6071210861206055e-05,4.9184322357177735e-06,2.6124196052551268e-06,3.8775246590375896e-08,-1.363333797454834e-05,-5.971549987792968e-06,-5.955163478851318e-06,-9.36566162109375e-06,8.465868377685546e-05,2.1501468658447265e-05,2.087972068786621e-05,-1.8897539138793945e-05,1.6330102920532226e-05,-3.660945129394531e-05,8.488160133361816e-06,5.266009330749511e-06,-1.1341219902038573e-05,-3.9560068398714065e-08,-3.621690988540649e-06,7.703251838684081e-06,-3.900576591491699e-06,-5.996638774871826e-06,5.201901912689209e-06,-5.9629669189453125e-06,-1.5240853309631347e-05,-8.133142471313476e-06,5.207723975181579e-07,-2.363385772705078e-05,2.0972381591796872e-05,-8.89868450164795e-06,-4.698623180389404e-06,1.7592830657958982e-05,3.3063819885253905e-05,-3.673208951950073e-06,2.442625045776367e-05,-6.49014139175415e-06,1.1178874015808104e-05,-3.3399007320404053e-06,1.7804574966430663e-06,-9.882953643798828e-06,-1.2428153038024902e-05,1.0327655792236327e-05,4.48273696899414e-05,1.6217392683029174e-06,-2.8576323986053465e-06,3.526762390136719e-05,-4.177248764038086e-05,-4.9804883003234865e-06,3.196115112304687e-05,3.9133701324462886e-05,-4.920019626617431e-06,-3.0776357650756834e-05,-2.3540395736694335e-05
sub-14,chipmunk_03n.jpg,2404.76,2404.76,-7.664885520935058e-06,2.6139187812805173e-06,-1.0441523551940917e-05,-1.2679871559143067e-05,-2.2744531631469727e-05,9.584329605102538e-06,5.0485229492187496e-05,-1.3280459403991699e-05,2.476614761352539e-05,3.87082314491272e-06,-9.077944159507751e-07,6.249387264251709e-06,-3.606057357788086e-05,3.1910817623138426e-06,-3.0317117691040037e-05,8.242789268493652e-06,-3.596684455871582e-06,1.0060615539550781e-05,-6.493377685546875e-06,1.5469287872314454e-05,-1.1358159065246582e-05,-1.3161943435668945e-05,3.098540687561035e-05,5.008698701858521e-07,8.963727569580078e-05,-1.395887565612793e-05,-4.305189895629882e-05,-1.3364497184753418e-05,8.162595748901367e-06,-1.919399070739746e-05,-9.468925476074218e-06,-2.9784177780151367e-05,-5.8174924850463864e-06,-8.838886260986327e-06,-1.1620102882385253e-05,3.069339878857136e-08,-1.1533257484436034e-05,-1.5173333168029784e-05,1.244825267791748e-05,1.113348388671875e-05,3.539523363113403e-06,-2.788388729095459e-06,-6.7873477935791014e-06,4.565674781799316e-06,-1.745952033996582e-05,3.778520965576172e-05,-9.172552108764648e-06,-8.105713844299316e-06,2.161680221557617e-05,-4.401430511474609e-05,-6.92085313796997e-06,2.900889778137207e-05,1.2155580520629881e-05,1.1570838928222656e-05,-5.2331156730651855e-06,4.991807174682617e-05,3.1743242740631103e-06,8.130831718444825e-06,2.2673793792724607e-05,-6.045635223388672e-06,-3.414919281005859e-05,1.5425072669982908e-05,-1.9175527572631837e-05,3.3586812019348144e-06
sub-14,chipmunk_04n.jpg,1764.79,1764.788,-1.4618196487426757e-05,1.5289257764816284e-06,-1.0760189294815064e-06,-1.6374338150024413e-05,-4.325459599494934e-07,-2.236064338684082e-05,-2.802912902832031e-05,3.9783927917480465e-05,-3.847869157791137e-06,-3.2585585117340087e-06,-3.2790861129760743e-06,-4.278473377227783e-06,-3.185817146301269e-05,-4.6022958755493165e-06,-4.403609275817871e-06,6.9838175773620605e-06,2.5199432373046875e-05,1.3480892181396485e-05,1.0227614402770995e-05,3.7576408386230466e-05,4.292169570922851e-05,6.0843949317932125e-06,1.5522503852844238e-06,2.818124008178711e-05,1.4004446029663085e-05,-3.210207366943359e-05,-1.7551914215087888e-05,-1.1516952514648437e-05,2.3318192958831785e-06,-5.528872013092041e-06,-2.22083306312561e-06,3.7815234661102294e-06,-9.049999237060546e-06,2.495263576507568e-06,-9.42602252960205e-06,6.833890914916992e-06,-2.2236494064331054e-05,4.425306320190429e-05,1.5603113174438475e-05,-3.593354034423828e-05,-3.770453929901123e-06,-5.044763565063476e-06,1.2965189933776855e-05,1.8152179718017576e-06,-6.289380192756653e-07,-2.589415740966797e-05,1.3691264390945433e-06,-4.756134510040283e-06,5.905991077423095e-06,2.3266408920288083e-05,1.3813595771789551e-05,5.767403125762939e-06,3.2957962036132814e-05,2.5964670181274412e-05,-1.2299349784851074e-05,2.9164445877075195e-05,-2.9522918701171872e-05,-1.465523338317871e-05,6.020525932312011e-06,2.1612648010253905e-05,1.4663511276245116e-05,-9.509738159179687e-05,-1.3826895713806151e-05,-8.620810508728027e-06
sub-14,deer_01b.jpg,634.5,634.5,-1.3220345497131347e-05,-1.0917663574218749e-05,3.122124671936035e-05,-4.21414041519165e-06,2.9202106475830078e-05,-2.039075046777725e-07,-4.456498336791992e-05,-3.2159374237060545e-05,-2.1385385513305662e-05,7.447737693786621e-06,6.558234691619873e-06,-7.900374889373778e-06,4.849607467651367e-06,4.506449222564697e-06,5.424817562103271e-06,5.9939279556274415e-06,3.180878639221191e-05,1.496984577178955e-05,1.7664306640625e-05,-5.189452743530273e-05,-1.9868682861328125e-05,-2.472731018066406e-05,-1.5045950889587401e-05,-4.261838150024414e-05,-4.029850387573242e-05,1.254580020904541e-05,5.289483261108398e-05,9.646928787231444e-06,1.9592357635498047e-05,1.7415486574172973e-06,2.677703857421875e-06,-1.6932206153869628e-06,9.602738380432129e-06,3.0129711151123045e-05,5.999038219451904e-06,-3.7244017124176022e-06,1.5512927055358888e-05,-6.232508182525634e-06,-4.986726284027099e-06,6.023335266113281e-05,8.998634338378905e-06,1.0532109260559081e-05,-1.4042901992797852e-07,-1.6941877365112303e-05,1.7820705413818357e-05,-6.971067428588867e-06,-4.346938133239746e-06,1.6355052947998045e-05,8.624595642089843e-06,6.535864353179931e-06,3.140877914428711e-05,-9.12436693906784e-08,-1.8966691970825194e-05,-4.2368251800537105e-05,9.380669593811035e-06,-1.04607515335083e-05,-2.7543540954589842e-05,-2.0226482391357422e-05,-7.254416465759277e-06,-2.3910507202148438e-05,3.912242126464844e-05,-2.1079357147216795e-05,2.4033634662628174e-06,1.4548979759216308e-05
sub-14,deer_02s.jpg,2242.32,2242.32,-9.566191864013672e-05,-7.055297088623046e-05,-7.116352081298827e-05,8.72136116027832e-06,-6.490896606445312e-05,-3.473122406005859e-05,3.8010753631591794e-05,3.899124908447265e-05,1.0042189598083496e-05,2.472223663330078e-05,1.5230969429016113e-05,3.4075965881347656e-05,-5.525629997253417e-06,1.671383285522461e-05,1.0215921401977538e-05,2.7099267959594725e-05,3.221097230911255e-06,3.9927486419677736e-05,1.709082221984863e-05,2.152893257141113e-05,2.257869529724121e-05,2.7262311935424804e-05,-1.1260908126831054e-05,4.59865608215332e-05,3.69785041809082e-05,4.146743297576904e-06,-3.771691131591797e-05,-4.06021499633789e-05,-3.744588851928711e-05,3.0584394931793213e-06,1.1238970756530762e-06,-0.0001312526397705078,-2.3300668716430663e-05,-2.3958454132080075e-05,-3.275101089477539e-05,1.7606550216674804e-05,-3.432866096496582e-06,4.521813583374023e-05,1.1387694358825684e-05,-2.5898529052734373e-05,2.312721824645996e-05,2.1095170974731443e-05,2.4205869674682617e-05,3.7250587463378904e-05,2.0332529067993162e-05,-1.599403381347656e-05,2.6890882492065428e-05,3.8728309631347653e-05,2.7378631591796872e-05,2.288945388793945e-05,1.621537971496582e-05,4.8792123794555664e-06,6.8538498878479e-06,4.727180480957031e-05,-2.0425169467926024e-06,2.0623342514038086e-05,-2.436697006225586e-06,2.797208023071289e-05,-1.6730653047561646e-06,2.7898035049438476e-05,-3.726869964599609e-05,-6.311721038818359e-05,-0.00011063482666015625,2.8763193130493164e-05
sub-14,deer_03s.jpg,1150.59,1150.588,-4.479853630065918e-06,9.646116256713866e-06,1.9077884674072264e-05,2.442871856689453e-05,-1.0652816772460937e-05,-6.391111373901367e-06,5.52034683227539e-05,3.887503814697266e-05,3.229615020751953e-05,-2.888434600830078e-05,-1.4564634323120117e-05,-7.303943157196044e-06,-2.6154104232788085e-05,-2.697044563293457e-05,-1.4393507957458496e-05,-1.6574613571166992e-05,-8.817891120910644e-06,-2.305734634399414e-05,-2.422330093383789e-05,-1.3369918823242187e-05,2.2858982086181638e-05,1.6416812896728514e-05,-1.945844268798828e-05,4.8125244140625e-05,7.961500549316406e-05,-9.4581298828125e-06,-2.1384544372558594e-05,-2.2158657073974607e-05,5.366430759429931e-06,-7.450339198112487e-07,-3.6186118125915526e-06,-3.3765671253204343e-06,2.24879035949707e-05,-6.147973537445068e-06,-9.872551918029785e-06,-1.4282567024230957e-05,-1.2143146514892577e-05,3.555905532836914e-05,1.747251510620117e-05,-3.519685745239258e-06,-2.8116161346435544e-05,-2.3788482666015625e-05,4.050968170166015e-06,1.563278293609619e-05,-2.0913986206054688e-05,-1.118634796142578e-05,-2.5023736953735352e-05,-2.2101207733154297e-05,-1.50852632522583e-05,-1.1502299308776854e-05,-2.23294677734375e-05,-1.2344995498657226e-05,6.059790134429931e-06,4.0858219146728515e-05,-3.4861598014831543e-06,1.980518913269043e-05,2.3812870025634766e-05,-4.007271957397461e-05,1.0294425010681153e-05,3.2463577270507814e-05,-4.661978244781494e-06,3.144218063354492e-05,-9.859642028808593e-06,-9.368398666381836e-06
sub-14,deer_04s.jpg,523.33,523.332,7.571561813354492e-06,-2.205521106719971e-06,2.1028987884521483e-05,-5.296119689941406e-05,1.2298145294189452e-05,2.1275508880615234e-05,-1.2444049835205078e-05,-6.293685150146485e-05,1.5314294815063475e-05,2.3649940490722656e-06,3.3652381896972656e-06,1.4288757324218749e-05,1.4420933723449707e-05,7.016055107116699e-06,-7.003269672393799e-06,6.250983476638793e-07,2.207902145385742e-05,1.9392200469970702e-05,1.4397533416748046e-05,3.0700090408325196e-05,-5.268387603759765e-05,-2.561253547668457e-05,2.0440351486206054e-05,-6.297964859008788e-05,-1.0331286430358886e-05,2.0442407608032225e-05,-1.7301855087280273e-06,8.431597709655761e-06,5.625154972076416e-06,-4.304070663452148e-05,-2.521243095397949e-05,1.1126247406005859e-05,-3.73019905090332e-05,1.3155871391296387e-05,7.774445056915282e-06,2.2583629608154295e-05,7.963978290557861e-06,-4.051996612548828e-05,2.2560553550720213e-06,5.394615173339844e-05,2.504380941390991e-06,3.4660582542419432e-06,-3.016546821594238e-05,-2.4573741912841797e-05,1.274600887298584e-05,2.728476524353027e-05,3.6522681713104245e-06,1.642346382141113e-05,1.839095115661621e-06,1.8907316207885743e-05,1.1589673042297362e-05,6.029434874653815e-08,1.0348621368408202e-05,-6.583216857910155e-05,-2.072698402404785e-05,-2.655794143676758e-06,5.085026168823242e-05,-8.60875129699707e-06,1.4226346015930175e-05,-4.383461761474609e-05,1.0521697044372558e-05,5.5229877471923825e-05,6.610166549682617e-06,7.2204499244689934e-06
sub-14,eagle_01b.jpg,1616.76,1616.76,-2.405717658996582e-05,-2.116017150878906e-05,-8.18425178527832e-06,5.356640815734863e-06,4.0243992805480954e-06,8.732163429260253e-06,-5.5378395080566404e-05,1.910555076599121e-05,-1.7263784408569336e-05,-1.5499523162841795e-05,-7.404272556304931e-06,-5.122129917144775e-06,1.318169355392456e-06,6.0178142786026e-07,1.6886335372924805e-05,2.900682210922241e-06,3.3361053466796875e-05,1.9259231567382812e-05,1.3302288055419921e-05,-9.652085304260253e-06,1.3204375267028809e-05,3.3121261596679686e-06,2.8099367141723632e-05,2.2107194900512694e-05,0.00010084123992919921,1.2533658981323241e-05,-3.438345336914062e-05,-2.3939153671264647e-05,-3.388811111450195e-05,-1.294698429107666e-05,-1.9751296997070313e-05,-1.577092170715332e-05,-3.734377861022949e-06,-2.1981489181518554e-05,-2.0469934463500977e-05,-1.2319469451904296e-05,-2.1809539794921873e-05,2.228638172149658e-06,6.204418182373046e-06,1.2384988784790039e-05,-1.605386161804199e-05,-1.2122581481933593e-05,-2.8992869853973385e-06,-3.247182846069336e-05,1.011019992828369e-05,6.888909149169921e-05,1.3045403957366943e-06,9.58869171142578e-06,3.0490190505981444e-05,3.218429183959961e-05,-5.369166374206543e-06,-3.8024375438690183e-06,-1.8267957687377927e-05,2.6860416412353513e-05,-1.501663875579834e-05,-2.1664609909057616e-05,2.448322486877441e-05,-1.6722177505493164e-05,-2.738556671142578e-05,7.365333557128906e-06,2.1600740432739257e-05,4.741289901733398e-05,-3.1767005920410154e-05,-1.779926109313965e-05
sub-14,eagle_02s.jpg,2467.93,2467.928,-5.7970260620117185e-05,-8.265010070800781e-05,-8.022892761230468e-05,-4.3084859848022456e-06,-2.2889169692993165e-05,-1.483908748626709e-05,-1.2417496681213378e-05,3.6264984130859376e-05,1.6173011779785154e-05,3.347071075439453e-05,1.3359619140625e-05,-8.1671781539917e-06,-1.471152114868164e-05,3.7392250061035156e-05,2.041377067565918e-06,3.05592041015625e-05,4.1981620788574216e-06,4.3170249938964844e-05,2.219390296936035e-05,6.759073638916015e-05,1.913574814796448e-06,2.7413528442382812e-05,7.546257972717285e-06,3.471567153930664e-05,8.353167724609374e-05,-8.392138481140136e-06,-4.1075683593749995e-05,-7.195079803466797e-05,-6.806765747070312e-05,-2.587677240371704e-06,-2.1930702209472656e-05,-0.00014546029663085937,-1.3624087333679199e-05,-4.7227001190185544e-05,2.459480285644531e-06,5.015144729614258e-05,-2.7916212081909178e-06,8.584760665893554e-06,4.217140197753906e-05,2.333970069885254e-05,3.249314880371094e-05,1.7781286239624022e-05,1.9125513076782226e-05,2.9437248229980468e-05,2.5537326335906982e-06,2.7245603561401366e-05,5.5597003936767575e-05,3.37783203125e-05,2.4972631454467773e-05,-2.8647926330566404e-05,2.2473594665527344e-05,3.734489822387695e-05,2.0652070999145505e-05,3.5435726165771485e-05,-2.014066505432129e-05,-2.2283647537231443e-05,7.591817378997802e-06,3.790952682495117e-05,2.1760334014892576e-05,1.8949762344360352e-05,-6.453837585449218e-05,-5.5689270019531245e-05,-0.00015013647460937498,2.9380327224731445e-05
sub-14,eagle_03s.jpg,384.58,384.58,-5.099555969238281e-06,-3.284398317337036e-06,-5.364476203918457e-06,-1.3170912742614746e-05,-1.7357749938964844e-05,-3.4170822143554685e-05,-3.698137283325195e-05,1.0343015670776367e-05,6.301669597625732e-06,-1.247509479522705e-05,-8.201223373413086e-06,1.677061653137207e-05,-1.1509844064712523e-06,-1.724530220031738e-05,-5.14521598815918e-06,-1.981355094909668e-05,-1.6133718490600585e-05,-1.919141960144043e-05,-1.2917165756225586e-05,7.538275909423828e-05,1.8279943466186523e-05,2.6823163986206054e-05,-1.1431173324584961e-05,3.8437858581542964e-05,-4.509014129638672e-05,2.3096866607666013e-05,1.3282458305358886e-05,-6.64775276184082e-06,1.2235121726989746e-05,-3.2990803718566895e-06,8.796798706054687e-06,2.3147380352020263e-06,-7.103168010711669e-06,6.504147052764892e-06,-6.837319850921631e-06,-1.2168540000915527e-05,-5.353581428527832e-06,6.140576839447021e-06,-3.112442970275879e-05,1.2271533966064452e-05,-1.2646194458007812e-05,-1.0740829467773437e-05,-2.813652515411377e-06,4.333325958251953e-05,-1.2786241531372069e-05,2.7633459091186522e-05,-1.743181037902832e-05,1.97517728805542e-06,-1.577823543548584e-05,-1.6819076538085937e-05,-1.4521401405334472e-05,-1.0290225028991698e-05,1.6070064544677732e-05,3.711921310424804e-05,-6.009134769439697e-06,6.968076705932617e-06,4.44014778137207e-05,-3.1808252334594725e-05,2.430800437927246e-06,3.2513507843017576e-05,3.352964401245117e-05,2.5420991897583008e-05,-2.8347782135009765e-05,-1.1637117385864257e-05
sub-14,eagle_04s.jpg,2719.97,2719.968,-1.7950946807861326e-05,6.928089618682861e-06,-5.526214465498924e-08,2.053999710083008e-05,-1.4548086166381835e-05,1.4872303962707519e-05,-3.0232900619506836e-05,1.3987195014953613e-05,-2.1473140716552735e-05,-1.261638069152832e-05,-4.4672899246215814e-06,1.1964635848999022e-05,4.616700363159179e-05,-2.5436606407165524e-06,2.6384613037109374e-05,5.906908512115478e-06,3.174843215942383e-05,-3.1382856369018555e-06,-1.0827429294586182e-06,2.8453428268432616e-05,-9.057188034057617e-06,6.011852264404297e-06,1.412299633026123e-05,1.0440841674804687e-05,-5.067335128784179e-05,8.597020149230956e-06,9.833624958992004e-07,-2.832565116882324e-05,-8.940887451171875e-06,1.443653106689453e-06,4.562000274658203e-06,-3.096248626708984e-05,2.2692312240600585e-05,-1.0149688720703124e-06,-1.0412588119506835e-05,-2.389893341064453e-05,-1.046986961364746e-05,1.5055535316467285e-05,-1.2381434440612793e-05,-8.17457046508789e-05,-1.2743199348449706e-05,-1.2189265251159668e-05,1.0988018035888672e-05,9.708277702331543e-06,2.2392486572265625e-05,-1.4053194999694823e-05,7.228784084320068e-06,1.1656820774078368e-06,2.432563781738281e-05,5.12357063293457e-05,1.1618804931640624e-05,-4.606629848480224e-06,-1.566907501220703e-05,3.2711791992187496e-05,-1.892401885986328e-05,-1.2236392021179198e-05,3.477909469604492e-05,-2.255647850036621e-05,-3.8970478057861324e-05,-9.001854062080383e-07,3.287394332885742e-05,4.039864349365234e-05,-2.727967071533203e-05,-1.4167057991027831e-05
sub-14,elephant_01b.jpg,1953.38,1953.38,-1.7019264221191405e-05,-2.0118000030517577e-05,-1.0045287132263183e-05,4.527923202514648e-05,1.0376678466796874e-05,4.199001312255859e-05,-4.200992202758789e-05,1.9805727005004884e-05,-4.22775764465332e-05,6.531046390533447e-06,-7.995577335357666e-06,-3.438679122924805e-05,-5.54957046508789e-05,-2.2705297470092773e-06,-1.2541670799255371e-05,3.1039113998413083e-06,3.4728519439697266e-05,-5.855753898620605e-06,2.1650104522705078e-05,-8.190419769287109e-05,3.781318664550781e-05,-1.1221725463867187e-05,3.132379722595215e-05,2.5427370071411133e-05,3.3798912048339844e-05,2.795332670211792e-06,2.8211576461791992e-05,8.172307014465331e-06,-7.01487112045288e-06,-5.1312722265720365e-08,2.189545440673828e-05,-4.723842239379883e-05,3.907614517211914e-05,4.864564895629883e-06,-6.675830364227295e-06,7.156971454620361e-06,-3.5750739574432373e-06,3.668466567993164e-05,-5.047065353393554e-05,2.2636358261108396e-05,7.469679355621337e-06,1.4537892341613768e-06,8.618134498596191e-06,-3.193158912658691e-05,-1.6382831573486327e-05,6.072079467773437e-05,-1.1002017974853514e-05,-7.6226711273193355e-06,-1.6141355514526367e-05,1.7575920104980468e-05,1.4865750312805175e-05,1.6751353740692139e-06,-3.4377273559570314e-05,6.56141996383667e-06,1.31053409576416e-05,-5.2601940155029294e-05,6.154668426513672e-05,-1.2483948707580565e-05,3.2892414927482606e-07,1.1225126266479492e-05,-7.943924903869628e-06,3.486518859863281e-05,-5.810478591918945e-05,-1.6574708938598633e-05
sub-14,elephant_02n.jpg,1723.58,1723.58,-1.4085662841796875e-05,-1.8369613647460936e-05,-1.643864631652832e-05,-5.1385829925537104e-05,7.573023796081543e-06,1.9872732162475584e-05,-3.9836296081542966e-05,5.232819366455078e-05,-4.037621307373047e-05,-1.1379462242126465e-05,-1.784110426902771e-06,4.668967723846435e-06,2.878815460205078e-05,-4.603214740753174e-06,-1.5740246772766113e-05,2.534962177276611e-06,3.27694091796875e-05,-5.361098766326904e-06,5.908961296081543e-06,-7.273518562316895e-06,2.6085418701171873e-05,2.2827518463134763e-05,-8.135628700256348e-06,6.475819396972656e-05,-0.00011047613525390625,1.2831774711608886e-05,1.2732903957366944e-06,-8.311629295349121e-06,-7.6034784317016596e-06,-1.0169014930725097e-05,-1.717031478881836e-06,-1.3148599624633788e-05,-1.608180046081543e-05,7.651466876268387e-08,-1.1322877883911132e-05,-4.35811185836792e-06,-5.091842651367187e-06,2.3408548355102536e-05,-3.383854293823242e-05,5.604726791381836e-06,-1.033897590637207e-05,-6.134244441986084e-06,2.0145986557006835e-05,1.0527590751647949e-05,1.6663209915161133e-05,-2.5604104995727537e-06,-1.491682720184326e-05,-7.061008930206299e-06,7.090187549591064e-06,1.1557719230651855e-05,2.907588243484497e-06,2.015060806274414e-05,-1.7441625595092773e-06,6.128343200683593e-05,1.2299818992614746e-05,-2.9695529937744138e-05,5.621927261352539e-05,-2.7993268966674804e-05,-2.4477334976196286e-05,4.681744384765625e-05,1.002781867980957e-05,2.5826732635498045e-05,-2.0184812545776365e-05,-1.0834907531738281e-05
