subject,stimname,time_stimon,time_eeg,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz,Cz
sub-05,chainsaw_04s.jpg,1669.98,1669.98,-1.0798684120178222e-05,9.703639984130859e-06,4.2536396980285645e-06,-7.231223106384277e-06,-4.5553479194641115e-06,1.3606244325637816e-06,-3.0786818265914917e-07,-3.739420413970947e-06,-6.362407684326172e-06,6.504393100738525e-06,7.407109439373016e-08,5.054683685302734e-07,-7.304255485534667e-06,8.21469783782959e-06,-4.398079872131348e-06,-2.509077787399292e-06,6.550270080566406e-06,5.972962856292725e-06,-4.0409803390502925e-06,3.3665714263916015e-06,-2.6941654086112973e-07,6.844144344329834e-06,5.430685520172119e-06,4.4459468126296993e-07,-1.3809207677841186e-06,4.599462985992432e-06,-1.3258084058761596e-06,-1.2052936553955078e-05,-5.059390544891357e-06,-1.1796417236328125e-06,9.368802070617675e-06,-6.797310829162598e-06,-4.460272789001464e-06,-3.2656362056732176e-06,-5.716475009918213e-06,-1.9175076484680175e-06,2.74709939956665e-06,1.5801914930343627e-06,-1.5324050188064575e-06,5.843722343444824e-06,1.0449199676513671e-06,-1.2349769592285156e-05,-2.0166666507720947e-06,4.3340760469436643e-07,-8.684864044189453e-06,6.0809879302978514e-06,-3.250422716140747e-06,-2.1789824962615966e-06,5.353985786437988e-06,-1.3821130990982055e-06,-1.8200994491577147e-05,7.1596174240112305e-06,2.3326078414916992e-05,9.602938652038573e-06,6.677744388580322e-06,4.449410915374755e-06,8.006619811058044e-07,1.390109348297119e-05,2.722207546234131e-06,-4.202188491821289e-06,5.87146520614624e-07,1.0273636579513549e-06,-2.03417911529541e-05,2.272353887557983e-06
sub-05,compass_01b.jpg,1625.01,1625.008,-3.7208273410797117e-06,5.7708244323730464e-06,2.809199333190918e-06,1.3097678422927856e-06,-3.421682357788086e-06,9.324681282043457e-06,-5.0518455505371094e-06,-6.106099128723144e-06,-4.572710990905762e-06,8.85860538482666e-06,-4.173231124877929e-06,-3.5867578983306885e-06,7.493496417999267e-06,7.5905647277832025e-06,1.042134404182434e-06,1.0678133964538575e-06,-1.1138910055160522e-06,9.187865257263183e-06,1.2826766967773437e-06,-3.5460207462310787e-06,5.171389102935791e-06,-1.7517321109771727e-06,7.913380622863768e-06,-7.855012416839599e-06,-4.685990333557128e-06,4.7974720001220705e-06,-8.624066352844239e-06,1.2497669458389283e-06,1.9482983350753784e-06,-4.736448764801025e-06,-4.8139767646789545e-06,-2.970687627792358e-06,-3.479569435119629e-06,-1.6729109287261962e-06,-2.4180848598480223e-06,2.143328666687012e-06,-3.015617609024048e-06,-3.1434597969055175e-06,-6.940085411071777e-06,1.7567321062088013e-06,1.0643678665161132e-05,-1.7974917888641356e-06,-1.9818924665451047e-06,-4.092326641082764e-06,-4.07769775390625e-06,1.0545028686523437e-05,-1.7906956374645232e-08,1.0916677713394164e-06,7.60950231552124e-06,2.163375377655029e-06,1.1485841751098632e-05,1.246024513244629e-05,-6.995603442192078e-07,-7.253057956695556e-06,-6.356277942657471e-06,-5.83174180984497e-06,-1.1167428970336913e-05,6.912936210632324e-06,-7.04473614692688e-07,-7.489539623260498e-06,-1.0040279626846314e-06,5.941070914268494e-07,5.495771169662475e-07,-9.047516584396362e-07
sub-05,compass_02s.jpg,2260.11,2260.108,-2.145235824584961e-05,6.536242485046386e-06,-4.27914571762085e-06,3.21460223197937e-06,-3.0380709171295165e-06,1.1770103454589843e-05,3.0414676666259762e-06,9.946440696716308e-06,-3.0168962478637694e-06,1.2731664180755614e-06,2.274097919464111e-06,1.0919909477233887e-05,-9.698512077331543e-06,-2.8685181140899655e-06,-1.6975107192993163e-06,1.108275294303894e-06,1.5482714653015136e-05,-2.4774651527404785e-06,6.227889060974121e-06,7.900312423706054e-06,1.6685443878173828e-05,5.820235729217529e-06,1.1343395233154296e-05,1.5069710731506347e-05,7.438014984130859e-06,-1.3378084182739257e-05,-1.6475740432739258e-05,-0.00012931478881835938,-3.9176818847656245e-05,-1.7017250061035155e-06,7.765980243682861e-06,-4.2878044128417966e-05,8.355823755264282e-07,1.523005723953247e-06,-1.6711310148239134e-06,8.27503502368927e-07,1.8009206056594847e-06,3.479335069656372e-06,8.219457626342772e-06,-1.8551115036010742e-05,-3.47573447227478e-06,9.162588119506835e-06,1.773851203918457e-05,9.78411865234375e-06,-5.446040153503417e-06,4.387184619903564e-06,-6.41367495059967e-07,6.424362659454345e-07,-1.2389615774154662e-06,6.442085266113281e-06,1.6413808822631836e-05,-2.149299621582031e-06,9.461162567138672e-06,1.0082374572753905e-05,2.2585208892822265e-05,1.769125747680664e-05,-4.8701515197753905e-06,-9.198843002319335e-06,1.1867761611938477e-05,1.3284002304077148e-05,8.121764183044434e-06,5.162854194641113e-06,1.0758342742919921e-05,4.586590766906738e-06
sub-05,compass_03s.jpg,2382.98,2382.98,9.068486785888671e-05,7.679064178466796e-05,5.121533966064453e-05,1.4734599113464354e-05,2.921955108642578e-05,3.986438512802124e-06,-3.43355917930603e-06,-1.1811894416809082e-05,-2.096362495422363e-05,-1.7599512100219725e-05,-2.0292903900146482e-05,-2.2972352981567383e-05,-2.0189437866210937e-05,-1.5003759384155272e-05,-2.859466743469238e-05,-2.7933908462524413e-05,-1.3899430274963378e-05,-2.5538022994995117e-05,-2.5900360107421875e-05,-1.7540540695190428e-05,-1.0866180419921874e-05,-2.3596021652221678e-05,-2.5630733489990232e-05,-1.7289939880371092e-05,-2.3159804344177244e-06,-2.4204072952270506e-06,2.0743696212768552e-05,8.68378677368164e-05,6.266066360473632e-05,1.0762106895446777e-05,-9.066905826330185e-08,0.00013465837097167968,1.9546335220336914e-05,1.8719715118408203e-05,3.446848678588867e-05,3.7996015548706054e-06,1.70607790350914e-08,-4.9254894256591794e-06,-1.2326480865478514e-05,-1.184903335571289e-05,-4.2316303253173826e-05,-1.93852481842041e-05,-1.9813493728637694e-05,-2.386481475830078e-05,-2.5867742538452147e-05,-1.794851493835449e-05,-2.9285753250122068e-05,-2.8701528549194336e-05,-2.6703479766845702e-05,-2.8081804275512693e-05,-2.9079704284667966e-05,-2.8124666213989256e-05,-2.1360076904296874e-05,-1.1912519454956055e-05,-1.4370622634887695e-05,-1.5349164962768555e-05,-9.13360595703125e-06,-2.1696163177490234e-05,-7.82106828689575e-06,-7.836077213287353e-06,1.2255550384521484e-05,1.923445129394531e-05,0.00013901348876953126,-1.7712194442749024e-05
sub-05,compass_04s.jpg,2536.02,2536.02,-1.098027229309082e-06,1.8359312057495118e-05,1.5139578819274901e-05,-4.429473400115966e-06,-1.8482401371002196e-06,1.0178738594055175e-05,-3.8215401172637935e-06,9.278945922851563e-06,1.2469071388244629e-05,-1.0730833053588867e-05,3.7625586986541746e-06,8.401890754699706e-06,1.3200397491455077e-05,1.9868301153182983e-06,2.52852725982666e-06,-6.196551322937011e-07,-1.9626209259033202e-05,-3.1460351943969726e-06,-1.9496365785598755e-06,-4.982591152191162e-06,-6.9765510559082025e-06,1.863978624343872e-06,1.794319599866867e-07,-3.2350172996520994e-06,-6.515231132507324e-06,-3.0814590454101563e-06,-2.1326656341552734e-06,3.949889183044433e-06,-1.547647476196289e-06,-3.798877716064453e-06,9.319931983947753e-06,-4.624882221221924e-06,-2.744180202484131e-06,-6.657065391540527e-06,-4.250861167907715e-06,2.0256216049194337e-05,-3.435439109802246e-06,5.675512790679931e-06,2.7829883098602294e-06,-1.559981346130371e-05,-6.149625778198242e-06,6.161921977996826e-06,-5.539247989654541e-06,7.60853624343872e-06,1.0445212364196777e-05,8.470069766044617e-07,3.1924102306365967e-06,2.487823963165283e-07,-2.9909617900848387e-06,2.8058961033821103e-08,-1.0880254745483398e-05,4.864867687225341e-06,-3.959816217422485e-06,1.162835121154785e-05,-2.111375570297241e-06,5.877484679222107e-07,-1.7512226104736328e-06,2.9207046031951904e-06,-5.403805732727051e-06,-6.395078182220459e-06,-2.053420066833496e-06,-5.948926806449889e-07,-1.6881650924682617e-05,-6.315853595733643e-06
sub-05,corkscrew_01b.jpg,1040.36,1040.36,-2.348151206970215e-06,6.276962280273437e-06,7.871031761169434e-06,-7.1101150512695305e-06,-3.133810758590698e-06,-6.171776652336121e-07,-1.958056166768074e-08,1.5677325725555418e-06,2.580689191818237e-06,-9.428889274597167e-06,5.928846836090088e-06,6.302136421203613e-06,-9.782184600830077e-06,-1.7599369049072266e-05,-3.7880408763885497e-06,4.063252449035644e-06,1.0118122100830078e-05,-1.0802529335021973e-05,-6.950773000717163e-07,-5.988926410675048e-06,1.2091025352478026e-05,4.8250064849853515e-06,-3.2964649200439453e-06,3.2634711265563963e-06,1.1597007513046265e-06,-5.188831090927124e-07,-6.697917580604553e-07,1.8068386316299438e-06,-9.684500694274902e-06,-6.601702690124511e-06,5.907627582550048e-06,6.710254192352294e-06,-5.205306529998779e-06,-6.385831356048584e-06,-4.620649814605712e-06,2.570570230484009e-06,-2.30449104309082e-06,5.0375809669494626e-06,8.300762772560119e-07,-3.886388301849365e-06,1.3136042594909668e-05,-4.028309345245361e-06,6.38123083114624e-06,5.198461532592773e-06,-1.5154173374176025e-06,1.2514326095581054e-05,-3.4811551570892333e-06,4.995059967041015e-06,-1.0249311447143553e-05,-4.4181156158447265e-07,-8.290116310119629e-06,6.652163505554199e-06,-4.590365409851074e-06,8.448722839355469e-06,1.2754027366638183e-05,2.9372901916503903e-06,6.149624824523925e-06,-1.3113661766052245e-05,4.1895537376403805e-06,1.4166517257690428e-06,-2.724943496286869e-08,2.38212251663208e-06,-1.4546198844909667e-05,-1.2860741615295409e-06
sub-05,corkscrew_02s.jpg,2273.48,2273.48,-1.3786516189575194e-05,-1.7305206298828123e-05,5.404118061065674e-06,1.3836272239685057e-05,-2.059779644012451e-06,1.4553462266921996e-06,1.4282825469970703e-05,3.7834186553955077e-06,1.016451072692871e-05,2.920917749404907e-06,1.1367201805114745e-05,1.2879944801330565e-05,7.574380874633789e-06,3.9514312744140625e-06,-2.6537001132965086e-07,6.564292907714843e-07,-9.990450859069824e-06,-8.017218589782715e-06,5.923382759094238e-06,3.0672194957733154e-06,1.1127969741821288e-05,7.305695533752441e-06,1.9459214210510252e-06,1.3374140739440917e-05,1.1551254272460938e-05,-1.3693367958068848e-05,5.1157259941101076e-06,-0.00012331961822509765,-4.353228378295898e-05,5.229274749755859e-06,1.0479151725769043e-05,-3.921298599243164e-05,1.2095210075378417e-05,1.149955940246582e-05,-3.618237495422363e-06,-8.573233604431152e-06,1.1778491020202637e-05,1.5675806999206543e-05,1.535647201538086e-05,2.6619229316711425e-06,-9.50499153137207e-06,1.634432792663574e-05,2.126243209838867e-05,1.1440213203430175e-05,6.620254039764404e-06,1.6620831489562987e-06,1.032300353050232e-06,1.4930691719055174e-06,-8.074223518371581e-06,5.5551133155822755e-06,4.450431823730468e-06,-4.541523933410644e-06,1.8257275819778442e-06,1.0158564567565918e-05,1.0368362426757813e-05,1.6109521865844725e-05,-9.761979103088379e-06,-1.9836986541748045e-05,8.023455619812011e-06,1.2634770393371582e-05,8.641603469848632e-06,1.4759520530700683e-05,-5.969577026367187e-05,9.961993217468262e-06
sub-05,corkscrew_03s.jpg,2519.92,2519.92,-4.1429619789123535e-06,-1.801807641983032e-06,-5.462774753570556e-06,5.180852890014648e-06,1.201509952545166e-06,-5.522619247436523e-06,1.1547913551330566e-06,1.102488899230957e-05,-4.260728359222412e-06,-7.871917724609374e-06,-3.3320014476776123e-06,3.597386121749878e-06,-8.35944938659668e-06,-8.1990327835083e-06,-1.1474719047546386e-05,-6.194911479949951e-06,-3.3531495928764343e-07,-8.221349716186522e-06,-3.1727582216262813e-07,5.236428380012512e-07,1.7543245553970337e-06,8.376019477844238e-06,-3.332073450088501e-06,9.182515144348145e-06,4.271885871887207e-06,1.811141014099121e-06,5.1851168274879456e-08,-1.1358505249023436e-05,-2.136685609817505e-06,8.0549955368042e-06,1.3418672561645507e-05,-1.962057113647461e-05,4.323608875274658e-06,8.990684151649475e-07,-2.3638880252838132e-06,-7.086062431335449e-06,-1.92822527885437e-06,9.998574256896972e-06,4.022350788116455e-06,-2.4643576145172117e-06,-6.1320791244506836e-06,-6.2937350273132325e-06,5.519039630889892e-06,-4.1374098509550095e-08,-1.4934844970703124e-06,9.080725669860839e-06,-1.1910345077514648e-05,-7.43821096420288e-06,-8.954357147216797e-06,-3.079496920108795e-07,-6.363202333450317e-07,8.47551155090332e-06,5.965457439422607e-06,8.964125633239745e-06,1.370350456237793e-05,8.100500106811524e-06,1.9052417755126952e-05,-6.1086449623107905e-06,3.852767944335937e-06,1.2593585014343261e-05,5.491745948791504e-06,2.167586803436279e-06,-2.3684942245483398e-05,6.962737083435058e-06
sub-05,corkscrew_04s.jpg,340.64,340.64,-1.272984504699707e-05,-3.630800247192383e-05,-1.6599145889282227e-05,-1.1619634628295899e-05,-1.6956253051757813e-05,3.91017746925354e-06,-2.444974184036255e-06,-1.376927089691162e-05,-1.5681121826171873e-05,1.2515485763549805e-05,-1.660650134086609e-06,5.612090110778809e-06,5.365672588348388e-06,3.326727867126465e-06,1.4384537696838378e-05,1.1989616394042968e-05,-1.1012675762176513e-06,1.061633777618408e-05,6.921720027923584e-06,4.7681694030761716e-06,-8.15424346923828e-06,-1.0568429946899414e-05,1.2089627265930176e-05,-4.94207763671875e-06,4.2995977401733395e-06,1.2546460151672362e-05,8.951791763305663e-06,7.388864040374756e-06,-1.8801125288009642e-06,4.080788612365722e-06,-1.1338665962219238e-05,-2.7636701583862303e-05,2.8486547470092773e-06,-1.4721173286437988e-05,-3.1735136508941648e-06,-1.6895687103271483e-05,-1.0476357460021972e-05,-4.661373615264892e-06,-7.379600048065185e-06,1.5086455345153807e-05,-4.4771039485931395e-07,-1.2675206184387206e-05,-2.7938740253448485e-06,5.9769515991210935e-06,2.7740421295166014e-06,5.9211659431457515e-06,1.4422548294067382e-05,1.340229320526123e-05,9.869876861572266e-06,6.634740352630615e-06,7.18962287902832e-06,1.7909881591796873e-05,8.52255344390869e-06,-5.089941501617432e-06,-5.047966957092285e-06,-6.835887432098388e-07,6.0867223739624025e-06,3.3573734760284423e-06,1.0228127479553222e-05,-4.439864635467529e-06,2.4413797855377197e-06,8.390341758728027e-06,2.074625015258789e-06,1.0005722999572754e-05
sub-05,crayon_01b.jpg,1100.05,1100.048,1.3892919540405273e-05,-1.0273675918579101e-05,-1.119626522064209e-06,-1.898995280265808e-06,1.447880506515503e-06,7.771733283996582e-06,-3.874220848083496e-06,-6.809098720550537e-07,8.321577072143555e-06,1.0418246269226074e-05,-5.289051055908203e-06,2.1347765922546385e-06,3.5404348373413086e-06,7.071236968040466e-07,3.678174257278442e-06,2.4064698219299315e-06,-1.750153160095215e-05,-7.24938154220581e-06,-3.982010841369629e-06,8.525590896606444e-07,5.54090404510498e-06,-2.055386781692505e-06,-8.054240345954895e-07,-4.232158184051514e-06,-5.185330390930176e-06,-1.6950846910476684e-06,-6.688728332519531e-06,-6.222898483276367e-06,-8.128625869750976e-06,-5.131962299346923e-06,-7.92380142211914e-06,1.389512825012207e-05,-4.902046680450439e-06,-2.33289098739624e-06,1.6948301792144774e-06,3.6624066829681394e-06,1.873848795890808e-06,2.1778366565704345e-06,1.3013962507247924e-06,2.0153782367706298e-06,2.5353834152221677e-05,1.0578722953796386e-05,1.4540274143218993e-06,1.4923664331436157e-06,1.044400855898857e-07,1.727142810821533e-06,3.5048234462738034e-06,2.3311123847961424e-06,-6.174677848815918e-06,-3.7768266201019285e-06,-1.3401421546936034e-05,2.9502203464508054e-06,1.282994270324707e-06,2.4935429096221923e-06,-4.921380996704101e-06,2.409875392913818e-06,7.085338115692139e-06,2.514026880264282e-06,-2.5092906951904296e-06,-6.706231594085693e-06,-4.5971927642822265e-06,-6.5889062881469726e-06,4.322391033172607e-06,-1.1016737222671507e-06
sub-05,crayon_02s.jpg,2354.99,2354.988,-1.2711031913757323e-05,-4.615089416503906e-06,1.0221447944641113e-05,7.839305400848388e-06,4.015971183776855e-06,-8.380922317504883e-06,9.03067684173584e-06,1.446634382009506e-07,4.097023010253906e-06,-4.062630653381348e-06,1.6297814846038818e-06,-6.682528853416443e-07,-7.869621753692626e-06,-1.901366353034973e-06,-5.049464702606201e-06,-1.6232438087463377e-06,-9.06840705871582e-06,2.7319595813751218e-06,3.8446619510650635e-06,5.0934872627258295e-06,-6.95779263973236e-07,2.3565356731414794e-06,2.8761637210845945e-06,4.684200286865234e-06,1.1558376312255859e-05,-1.5856927633285522e-06,-1.8776657581329345e-06,-8.924139976501464e-06,9.071606211364269e-09,1.2739510536193848e-05,5.66086196899414e-06,-3.5773959159851073e-06,1.1896458625793456e-05,8.947397232055664e-06,-3.2361657619476315e-06,-4.838780879974365e-06,8.164783120155335e-07,2.3582165241241453e-06,6.768385410308837e-06,-4.602924346923828e-06,-3.050111961364746e-05,-5.730507373809814e-06,-7.659400463104247e-06,1.6802374124526976e-06,5.7521409988403315e-06,-1.6440828323364257e-05,-5.399020671844482e-06,-7.304722666740417e-07,3.5061123371124266e-06,3.817285060882568e-06,3.1346409320831298e-06,-1.172138214111328e-05,4.3795809745788574e-06,-4.395931720733643e-06,-1.36676025390625e-06,8.237851858139038e-07,4.05942153930664e-06,-1.8548677444458006e-05,4.644885063171387e-06,1.2474003791809082e-05,6.9969782829284666e-06,-2.27773642539978e-06,1.5522705078125e-05,3.934526681900024e-06
sub-05,crayon_03s.jpg,403.51,403.508,1.9879451751708982e-05,7.770956993103027e-06,1.8780113220214843e-05,-3.490915536880493e-06,3.0442879199981687e-06,4.9060826301574704e-06,2.4978997707366943e-06,1.62598979473114e-06,5.271713256835937e-06,7.73616886138916e-06,-8.955520987510681e-07,2.847671031951904e-06,1.3384669303894042e-05,1.860261708498001e-07,5.425414443016052e-07,-1.8035695552825926e-06,-1.8846558034420012e-07,-7.884885787963867e-06,-6.022510528564453e-06,-5.582392692565917e-06,-9.01154327392578e-06,-8.131393432617188e-06,-1.209336757659912e-05,-5.242463111877441e-06,-6.763399124145508e-06,-2.657943248748779e-06,-1.0755765438079833e-06,-9.137220978736877e-07,1.7623431682586669e-06,-2.4907689094543456e-06,4.785938739776611e-06,-2.369614839553833e-06,5.556377410888671e-06,2.4496753215789794e-06,5.350018978118896e-06,1.1646260261535644e-05,2.8973011970520017e-06,7.003105163574218e-06,1.57217875123024e-07,-2.337211847305298e-06,1.7737083435058592e-05,7.46621549129486e-07,5.611824989318847e-06,3.191047430038452e-06,3.335743427276611e-06,4.52376651763916e-06,1.2102304697036743e-06,-6.854813694953918e-07,-6.791627407073974e-06,-5.863071441650391e-06,-1.1569123268127441e-05,-1.2151044607162476e-06,-8.174637794494628e-06,-1.4302697181701659e-06,2.329355239868164e-06,-7.243492603302002e-06,-1.1233325958251953e-05,-9.856363296508789e-06,-8.343015670776367e-06,-2.6636729240417478e-06,-7.42119026184082e-06,-1.7259883880615233e-06,5.707387924194336e-06,-1.1310349464416503e-05
sub-05,crayon_04s.jpg,2069.29,2069.288,0.00011003261566162108,5.052679061889648e-05,6.840297698974609e-05,2.9328895568847655e-05,4.11349983215332e-05,3.78074312210083e-06,4.760598182678223e-06,-2.1195594787597656e-05,-2.0357908248901366e-05,-2.6041255950927733e-05,-2.2078374862670897e-05,-2.7220869064331052e-05,-4.538380432128906e-05,-3.637591171264648e-05,-3.7571220397949216e-05,-3.3454154968261715e-05,-3.0132200241088866e-05,-3.294699478149414e-05,-3.032516288757324e-05,-1.6824275970458982e-05,-1.962424087524414e-05,-2.5472257614135742e-05,-2.1615333557128904e-05,-5.59758710861206e-06,1.8951894760131837e-05,4.461972236633301e-06,3.639298629760742e-05,7.613991546630859e-05,6.37993049621582e-05,3.8849925994873045e-05,2.077661323547363e-05,0.00014086920166015625,3.5835174560546876e-05,2.8615217208862302e-05,4.5195480346679686e-05,-2.926698112487793e-05,5.5176286697387695e-06,8.015255928039551e-06,-1.5137593269348144e-05,-2.373822593688965e-05,-2.384229850769043e-05,-2.898371887207031e-05,-1.6173524856567383e-05,-2.638084030151367e-05,-3.429204559326172e-05,-2.3475477218627928e-05,-3.729653549194336e-05,-3.314483261108398e-05,-3.4136024475097655e-05,-3.087981605529785e-05,-3.096266174316406e-05,-2.681801986694336e-05,-2.8562416076660154e-05,-2.2239383697509764e-05,-8.856797218322754e-06,-1.265368366241455e-05,-4.788164520263672e-05,-4.530030822753906e-05,1.0134981155395508e-05,1.0124197959899902e-05,3.263888931274414e-05,2.1717403411865232e-05,0.0001341485595703125,-7.916607856750488e-06
sub-05,eraser_01s.jpg,403.01,403.008,2.0652482986450193e-05,-2.487666368484497e-06,1.4621411323547362e-05,5.103041172027588e-06,5.406620025634766e-06,3.044975996017456e-06,7.466011047363281e-06,9.23755019903183e-08,6.775589466094971e-06,-9.737089276313781e-07,-1.0755298137664794e-06,-3.3368546962738036e-06,5.145594596862793e-06,-1.7309328079223632e-05,-9.590565681457519e-06,-1.0922656059265136e-05,-8.65906524658203e-06,-1.0890707015991211e-05,-6.153334140777588e-06,-3.368497371673584e-06,-1.2690335273742675e-05,1.225680708885193e-06,-5.052498340606689e-06,1.3716055154800414e-06,3.72744345664978e-06,8.547532081604003e-06,9.815956115722656e-06,-8.368091583251953e-06,3.4400245547294616e-07,1.042186164855957e-05,2.061000823974609e-06,8.502577781677246e-06,1.1852919578552246e-05,8.700827598571777e-06,6.429362773895263e-06,-7.81358003616333e-07,7.5352377891540525e-06,7.638502120971679e-06,1.3705031871795653e-06,9.359400749206543e-06,4.245512008666992e-06,1.7496083676815032e-07,1.9698184728622434e-06,-3.6634232997894286e-06,-2.362850189208984e-06,-8.899073600769043e-06,-1.1343905448913574e-05,-9.399041175842285e-06,-1.1651538848876952e-05,-5.398129463195801e-06,-1.4544840812683104e-05,-2.291061878204346e-06,2.7915713787078856e-06,3.3420584201812745e-06,-1.187906503677368e-06,1.1009466648101807e-06,4.634574413299561e-06,-2.6789091110229493e-05,-7.939786911010741e-07,4.136765956878662e-06,6.977373600006103e-06,-1.956429958343506e-06,2.3114035129547116e-06,3.0329298973083494e-06
sub-05,eraser_02s.jpg,1195.85,1195.848,6.12680549621582e-05,3.3175060272216796e-05,3.869206237792969e-05,2.0805839538574217e-05,2.1796142578125e-05,1.0346466064453124e-05,3.0160679817199704e-06,-1.172071361541748e-05,-6.4125976562499994e-06,-5.341011047363281e-06,-1.3903971672058106e-05,-2.1237728118896485e-05,-1.4721160888671873e-05,-2.0732900619506836e-05,-2.4372020721435547e-05,-2.0863325119018553e-05,-3.103894805908203e-05,-2.644190979003906e-05,-1.7907575607299804e-05,-1.97417049407959e-05,-2.0881271362304686e-05,-1.1614981651306152e-05,-1.9395185470581052e-05,-1.3323619842529296e-05,5.760008811950683e-06,8.337640762329101e-06,1.9309444427490233e-05,5.529047393798828e-05,3.5832538604736323e-05,1.3458001136779785e-05,-6.983434677124023e-06,7.433821868896484e-05,1.1742523193359374e-05,1.9301984786987302e-05,2.8424482345581053e-05,1.2002476692199707e-05,9.22952938079834e-06,-2.50688099861145e-06,-6.549002170562744e-06,-1.1302539110183715e-06,-2.8913639068603513e-05,-1.3010568618774413e-05,-1.0055370330810547e-05,-2.1774980545043946e-05,-1.4576054573059082e-05,-1.3339404106140136e-05,-2.6339431762695312e-05,-2.046890068054199e-05,-2.7600780487060547e-05,-1.8802352905273435e-05,-1.2656907081604003e-05,-1.412195587158203e-05,-1.6682344436645506e-05,-1.874369239807129e-05,-1.384781265258789e-05,-7.96550464630127e-06,-1.189549446105957e-05,1.0254219055175782e-05,4.125508964061737e-07,-2.918828248977661e-06,1.7867355346679687e-05,1.8398372650146485e-05,8.422058868408202e-05,-2.750345230102539e-06
sub-05,eraser_03s.jpg,2678.84,2678.84,7.784221768379211e-07,3.470415496826172e-05,1.3897127151489257e-05,-4.3549442291259765e-06,9.942402839660644e-07,1.1516756057739257e-05,-7.1621835231781e-07,4.653152465820312e-06,8.64633846282959e-06,4.579023838043213e-06,3.249073028564453e-07,-4.729628086090088e-06,-1.3466855287551879e-06,-1.1153507232666015e-05,-1.428723931312561e-06,-8.684611320495605e-06,-1.332048225402832e-05,-1.681879425048828e-05,-1.1957491874694823e-05,-2.027140426635742e-05,4.661596775054931e-06,1.113460898399353e-06,-9.744766235351563e-06,-1.9774805307388304e-06,-5.999356746673584e-06,-1.1577579975128174e-06,2.364916324615478e-06,2.0628020763397215e-06,-7.424799799919128e-07,1.3845340013504027e-06,1.8839837610721587e-07,-5.900567054748535e-06,-1.0578752756118774e-06,4.789449572563172e-07,2.0824847221374512e-06,2.2245847702026367e-05,3.334404706954956e-06,6.285243511199951e-06,8.040599822998046e-06,1.0655115127563475e-05,1.24717960357666e-05,2.9861004352569577e-06,8.884745597839355e-06,-4.275942802429199e-06,-2.7973053455352783e-06,5.862758636474609e-06,-2.8596162796020507e-06,-8.062684059143065e-06,-1.764755630493164e-05,-1.1250609397888182e-05,-9.585952758789061e-06,-6.9430961608886715e-06,-6.981385350227356e-07,-5.773618221282959e-06,1.2256731986999511e-06,-7.141615390777588e-06,8.875229835510254e-06,9.295384407043457e-06,-1.1831105947494506e-06,-2.1365513801574704e-06,3.079662561416626e-06,7.090696811676025e-06,1.5922997891902922e-07,-3.2122535705566405e-06
sub-05,eraser_04s.jpg,1736.08,1736.08,5.534082412719727e-06,3.2217049598693848e-06,1.2498942375183105e-05,-1.365881711244583e-07,2.1361575126647947e-06,-3.853011131286621e-06,-4.081516742706299e-06,9.738020300865173e-07,-1.368650245666504e-05,2.0613756179809567e-06,-1.5164132118225096e-06,-2.7358877658843993e-06,6.35072648525238e-07,1.731105613708496e-05,5.73766565322876e-06,-1.622099995613098e-06,-8.812355041503905e-06,-7.987152934074402e-07,-7.087588787078857e-06,-5.975929737091064e-06,9.743746757507323e-06,-1.870603370666504e-05,-3.1207756996154786e-06,-2.593438148498535e-06,-5.231629848480224e-06,1.778592824935913e-06,-2.3144257068634032e-06,1.2074843406677246e-05,5.612566471099854e-06,-5.6735367774963375e-06,1.0552337646484375e-05,3.709746837615967e-06,7.089422702789307e-06,-3.337325572967529e-06,3.24839973449707e-06,1.4398928642272948e-05,-1.4007964134216308e-06,4.86512804031372e-06,-4.625795364379883e-06,4.1609439849853515e-06,-1.4026002883911131e-06,-4.1769301891326904e-07,2.503020668029785e-05,-2.4395182132720945e-06,-1.001673412322998e-05,1.4286938667297363e-05,5.021713256835937e-06,-2.872633695602417e-06,-9.555323123931884e-07,-7.963293075561524e-06,2.322165012359619e-06,1.0684369802474974e-06,-8.877682685852051e-06,-3.0909419059753417e-06,7.489317655563354e-07,-1.6147207021713256e-06,2.2629144191741943e-06,-8.289814949035645e-06,-3.9695575833320616e-08,-5.201720714569092e-06,-7.252663612365722e-06,-2.5456645488739014e-06,-1.2387317657470703e-05,-5.394006729125976e-06
