subject,stimname,time_stimon,time_eeg,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz,Cz
sub-14,hotdog_01b.jpg,1216.25,1216.248,-2.5045618057250976e-05,-1.7702884674072264e-05,-7.868140220642089e-06,-9.186895370483398e-06,1.7668378829956053e-05,-3.6640724182128904e-05,6.373395156860352e-05,-1.1749751567840576e-06,4.0287040710449215e-05,-5.352257490158081e-07,1.6519360542297362e-06,-3.294938802719116e-06,-2.8804500579833983e-05,-6.557151317596435e-06,1.4838650703430175e-05,1.2824269533157347e-06,-1.7471616744995117e-05,-4.4528284072875975e-06,-2.947080612182617e-06,1.906782531738281e-05,-1.607634353637695e-05,-4.446392059326172e-06,8.443687438964843e-05,-3.606696319580078e-05,8.521021270751953e-05,-2.4596118927001954e-05,1.1661758422851562e-05,-2.485041046142578e-05,-7.454656600952148e-06,-3.424626541137695e-05,-1.530873107910156e-05,-4.893096542358398e-05,-5.658510684967041e-06,-1.32764835357666e-05,-3.3630840778350828e-06,1.5594111442565916e-05,-8.213306427001953e-06,-1.9781818389892578e-06,5.0335136413574215e-05,-9.206966161727905e-07,-1.6065889596939085e-06,-1.3289415836334227e-06,-9.194681167602538e-06,3.5964157104492186e-05,-1.2450217008590698e-06,-4.111503982543945e-05,3.903386354446411e-06,4.241644859313965e-06,-5.771660327911377e-06,-6.751701354980468e-06,4.7335205078125e-06,-2.084162712097168e-06,3.4499534606933595e-05,-2.221655464172363e-05,-2.55977201461792e-06,3.1281730651855466e-05,1.2248176336288451e-06,-9.670262336730957e-06,3.7890140533447263e-05,-2.440161108970642e-07,-1.0249667167663574e-05,-1.4066333770751953e-05,-3.594752502441406e-05,1.1594403266906738e-05
sub-14,hotdog_02s.jpg,702.6,702.6,-1.5667083740234376e-05,-2.167116928100586e-05,-1.0033935546875e-05,-3.0019075393676757e-05,-2.569776153564453e-05,1.1965948104858398e-05,2.4488449096679685e-05,-3.9470355987548826e-05,1.0425036430358887e-05,-1.0327953338623047e-05,-6.1180095672607415e-06,2.5965635299682615e-05,1.7571529388427733e-05,-9.399494171142577e-06,3.7088782787322997e-06,1.6094640731811522e-05,3.3821414947509763e-05,1.1196160316467284e-05,1.3589098930358886e-05,6.304069519042968e-05,-3.1456880569458006e-05,2.128885507583618e-06,1.000137996673584e-05,-4.592360687255859e-05,6.109540939331055e-05,-9.948098182678222e-06,-3.169498062133789e-05,-5.134732818603515e-05,-2.7061750411987304e-05,-2.560932731628418e-05,-1.693993377685547e-05,-1.0819231986999512e-05,-4.2603588104248045e-05,-1.664268684387207e-05,-1.2843982696533202e-05,-2.2009471893310546e-05,-1.56591272354126e-05,-9.776954650878906e-06,3.3164408206939694e-06,7.33055648803711e-05,-9.534222602844237e-06,-1.0484051704406737e-05,-6.731231212615967e-06,5.474652481079101e-05,7.950808048248291e-06,3.8330631256103515e-05,-1.1759351730346678e-05,2.0512365341186522e-05,2.240591049194336e-05,4.5205665588378905e-05,3.1079704761505124e-06,-3.811444282531738e-06,2.3794221878051755e-05,9.213496208190917e-06,-9.087950706481933e-06,1.6266056060791016e-05,6.387101745605468e-05,-3.2475463867187496e-05,1.9911258220672605e-06,-4.330094909667969e-05,-2.3775768280029295e-05,6.182585525512694e-05,-4.7126468658447265e-05,-1.4116920471191406e-05
sub-14,hotdog_03s.jpg,1549.8,1549.8,-1.6432306766510008e-06,-2.832323455810547e-05,-2.7592975616455078e-05,-2.838432502746582e-05,-9.377127647399902e-06,3.1587564468383786e-05,-3.424273681640625e-05,-1.3091779708862304e-05,-7.443454265594482e-06,2.5520824432373047e-05,1.628546142578125e-05,8.853565216064453e-06,-1.924325942993164e-05,1.597241973876953e-05,4.214596176147461e-05,2.3145053863525388e-05,9.060274124145507e-06,3.348824310302734e-05,1.1975881576538086e-05,-1.8960607528686522e-05,1.345225429534912e-05,9.279694557189941e-07,-6.93275785446167e-06,-2.301365280151367e-05,-5.663103866577148e-05,3.177166748046875e-05,-1.1182067871093749e-05,1.388109564781189e-06,-1.2192031860351562e-05,-2.3665802001953124e-05,-4.759542942047119e-06,-3.927486896514893e-06,-7.37785005569458e-06,-1.5592841148376465e-05,1.298891258239746e-05,-5.053225517272949e-06,1.7126046419143675e-06,-3.741387176513672e-05,2.2081403732299804e-05,-3.076313209533691e-05,2.653704261779785e-05,1.8619213104248046e-05,6.01346492767334e-06,3.101803970336914e-05,1.7453794479370117e-05,3.96205940246582e-05,2.0281593322753905e-05,1.178255271911621e-05,1.7506946563720704e-05,-3.359106826782227e-05,3.8094783782958984e-05,1.41054792329669e-08,1.3470068931579589e-05,-1.946270179748535e-05,-1.2567723989486693e-06,1.9821903228759766e-05,-3.307824325561523e-05,1.608038520812988e-05,-2.2130802154541016e-05,-4.325582885742187e-05,-2.2326982498168945e-05,2.9602508544921874e-05,-1.352670955657959e-05,7.159393310546875e-06
sub-14,hotdog_04s.jpg,2107.25,2107.248,-1.551867580413818e-05,-5.888234615325928e-06,-1.6741962432861327e-05,3.6017845153808595e-05,-2.9449176788330078e-05,-9.295584678649901e-06,-4.160616874694824e-06,2.786337661743164e-05,1.1804090499877929e-05,-5.051061153411865e-06,-5.699568271636962e-06,2.2578773498535154e-05,1.6795057296752928e-05,-2.9091957092285155e-05,-2.581380271911621e-05,-2.0299121856689452e-05,-2.288528251647949e-05,-1.0090640068054199e-05,-1.8309329986572264e-05,4.021851348876953e-05,2.1464052200317382e-05,6.304634571075439e-06,5.99643325805664e-06,2.3352910995483398e-05,0.00011691997528076172,-1.485555076599121e-05,-2.1995672225952148e-05,-5.502180099487304e-06,-1.2898487091064453e-05,5.517243385314941e-06,8.259397506713867e-06,-1.8483850479125976e-05,2.871134567260742e-05,-1.954987645149231e-06,-1.2525938987731934e-05,-1.2744412422180175e-05,4.474101066589355e-06,2.0507556915283203e-05,-6.816508769989014e-07,4.138760757446289e-05,-7.518832683563232e-06,-1.1289095878601074e-05,2.4997203350067137e-06,2.0764127731323243e-05,-9.635218620300293e-06,-1.3529788970947265e-05,-1.1377873420715332e-05,-2.5422325134277342e-05,-2.5261348724365232e-05,5.498363494873047e-06,-1.4720491409301758e-05,1.230150318145752e-05,-1.6112092971801757e-05,1.3776093482971191e-05,-5.799933433532715e-06,-4.9030712127685545e-05,-9.916841983795166e-08,-1.8727643966674804e-05,3.1966417312622066e-05,1.1814470291137695e-05,-2.6194019317626953e-05,1.4563197135925293e-05,-5.581862926483154e-06,8.8749361038208e-06
sub-14,lasagna_01b.jpg,1754.79,1754.788,-1.4281107902526855e-05,-1.8486357927322386e-06,-1.9759498596191405e-05,-9.924654006958007e-06,-1.0573420524597168e-05,4.1315692901611325e-05,2.0497209548950193e-05,-4.629720687866211e-05,9.163867950439453e-06,8.833157539367675e-06,1.221359348297119e-05,4.458514022827148e-05,6.1018791198730465e-05,2.1443359375e-05,1.697061538696289e-05,6.065921783447265e-06,-2.1349494934082032e-05,2.9408953189849852e-06,-6.776423931121826e-06,-4.990557193756103e-06,-4.6328365325927734e-05,-5.409765243530273e-07,2.14633731842041e-05,-5.5795543670654296e-05,-2.9035797119140625e-05,2.339132308959961e-05,-2.281884765625e-05,-1.7374176025390624e-05,5.087252616882324e-06,-1.7704330682754516e-06,-5.713990211486816e-06,2.1602075099945066e-06,-4.8030056953430174e-06,-9.861981391906738e-06,-8.5304194688797e-07,2.6216485500335694e-06,1.7165193557739256e-05,-3.794779205322265e-05,2.3779287338256836e-06,2.048510932922363e-05,9.99818706512451e-06,1.9569625854492185e-05,-1.3483056068420409e-05,2.9793325424194334e-05,2.8807880401611325e-05,5.903297424316406e-05,2.687928009033203e-05,-1.1183480024337768e-06,5.434376239776611e-06,-2.9897796630859374e-05,-6.59647798538208e-06,1.7776742935180664e-05,-2.1773637771606444e-05,-5.6303485870361325e-05,4.480644226074219e-06,-6.202444076538086e-05,3.8910961151123045e-05,1.8356409072875974e-05,-2.953033638000488e-05,-3.918280029296875e-05,-1.815686798095703e-05,4.4879905700683595e-05,-8.977345466613769e-06,1.1972651481628418e-05
sub-14,lasagna_02s.jpg,482.73,482.728,1.5101372718811035e-05,-3.572539091110229e-06,-1.4044686317443847e-05,1.5163203239440917e-05,6.635390281677246e-06,-2.788052749633789e-05,-9.403314590454101e-06,4.051260757446289e-05,-3.888973617553711e-05,1.2699070930480956e-05,9.448883056640624e-06,6.887405872344971e-06,8.947956085205078e-06,8.52320622652769e-09,1.1780605316162109e-05,-1.5345982313156127e-06,-2.6888558864593503e-06,-3.7572166323661805e-07,-6.9998240470886225e-06,-3.806561660766601e-05,3.06354866027832e-05,2.45888557434082e-05,1.4662261009216308e-06,3.197735023498535e-05,-1.912485694885254e-05,-3.0877366065979003e-06,-1.2373008728027342e-05,7.94861888885498e-06,7.174583673477173e-07,2.2197847366333006e-05,3.931951999664307e-06,-2.493786334991455e-06,-2.2726724855601787e-09,3.369887113571167e-06,9.90036678314209e-06,2.5507761001586913e-05,2.2988610267639157e-06,7.184099674224853e-06,-2.720796823501587e-06,-1.7067787170410155e-05,1.092835521697998e-05,1.0752100944519043e-05,7.530890464782715e-06,1.0562206268310546e-05,8.77639102935791e-06,1.667768359184265e-06,4.434804439544678e-06,-1.4944992065429687e-05,-2.3286561965942383e-06,-1.1503588676452636e-05,-1.2416607856750489e-05,1.4235044479370116e-05,-2.9945716857910155e-05,4.087508392333984e-05,5.0436062812805175e-06,-7.507883548736572e-06,-5.759174346923828e-05,1.4419246673583984e-05,-1.2717729806900024e-06,1.6719419479370117e-05,-5.8032997131347654e-05,-6.371965789794922e-05,4.696557521820068e-06,1.0028674125671387e-05
sub-14,lasagna_03s.jpg,980.66,980.66,-1.4931865692138671e-05,-2.578316307067871e-05,-1.870517349243164e-05,-4.3197669982910154e-05,-7.50468635559082e-06,-2.810258674621582e-05,5.91105728149414e-05,-2.567778968811035e-05,3.591188812255859e-05,4.552905559539795e-06,2.4203572273254395e-06,2.5532434463500975e-05,-1.640575408935547e-05,2.358325868844986e-07,-1.4370954513549804e-05,-9.041982650756836e-06,9.771042823791503e-06,7.441814422607421e-06,2.004193878173828e-05,3.793770980834961e-05,-2.58277530670166e-05,5.223076343536377e-06,2.086905288696289e-05,-2.4394868850708008e-05,9.106237030029297e-05,-2.5732507705688475e-05,9.891356825828553e-07,-7.920325756072997e-06,-3.778675556182861e-06,-2.3546575546264647e-05,-5.207800388336181e-06,-1.8247175216674804e-05,-3.3911472320556636e-05,5.1285109519958496e-06,-4.300860404968262e-06,-6.962209701538086e-06,3.3319222927093505e-06,-2.164923858642578e-05,3.631126022338867e-05,-2.574061393737793e-05,5.9431405067443845e-06,3.3331258296966553e-06,-6.874536037445068e-06,3.810271072387695e-05,-4.393494129180908e-06,-8.437922477722167e-06,-2.664559841156006e-06,-1.1867648124694823e-05,7.052236080169677e-06,6.167249202728271e-06,2.9839183807373046e-05,1.1652700424194335e-05,4.225016784667969e-05,-4.215501022338867e-05,3.376864910125732e-06,1.1991116523742675e-05,-2.72742486000061e-06,-1.1509235382080078e-05,3.163520622253418e-05,-5.75236988067627e-06,-2.6213114261627196e-06,-4.27244873046875e-05,1.9532625675201416e-06,1.3497442245483398e-05
sub-14,lasagna_04s.jpg,2407.56,2407.56,2.0863021850585936e-05,2.5611629486083982e-05,2.2501888275146482e-05,9.341522216796874e-06,-4.478285312652587e-06,-3.0845415115356444e-05,4.92576789855957e-05,2.009390592575073e-06,-1.4465932846069335e-06,7.105110645294189e-06,6.2890648841857905e-06,-8.291260719299315e-06,-2.1103134155273436e-05,-4.679620742797851e-06,1.949631309509277e-05,1.5752957344055177e-05,-1.711417579650879e-05,-1.5844597816467285e-05,-9.808908462524413e-06,-1.750375747680664e-05,-1.2233970165252684e-06,2.050399398803711e-05,7.418245673179626e-07,1.2589420318603515e-05,5.1560409545898436e-05,-3.623072052001953e-05,-9.946650505065918e-06,1.040073013305664e-05,2.0925073623657227e-05,1.0056038856506347e-05,1.0471097946166992e-05,4.427151489257812e-05,5.721073150634765e-06,-4.280309677124023e-06,6.895095109939575e-07,3.270559310913086e-06,-7.274215221405029e-06,2.4764077365398404e-07,1.0656176567077636e-05,-4.8983482360839844e-05,6.686470508575439e-06,1.081698775291443e-06,1.479368782043457e-05,-6.491844654083251e-06,-1.3442590713500976e-05,3.151175081729889e-07,-4.643296241760254e-06,-5.558998584747314e-06,-5.251055240631103e-06,-5.134347438812256e-06,-2.811680030822754e-05,-2.187710380554199e-05,1.8160324096679685e-05,2.1049657821655273e-05,9.71634566783905e-07,5.719462203979492e-05,-5.7862892150878905e-05,-2.80982551574707e-05,3.1594254970550536e-06,5.347282409667968e-06,-4.761927795410156e-05,-5.689146041870117e-05,2.7194459915161132e-05,-1.6242374420166016e-05
sub-14,mango_01b.jpg,2065.7,2065.7,-2.143554449081421e-06,1.1889113426208495e-05,4.192173957824707e-06,-1.0219919204711914e-05,-2.100289726257324e-05,-2.7636417388916013e-05,3.7545680999755855e-05,3.846081972122192e-06,2.1272796630859375e-05,-3.9352173805236815e-06,-1.854174017906189e-06,-1.2364786148071289e-05,-4.218416213989258e-05,-1.638175010681152e-05,-4.367705154418945e-05,-1.6360065460205076e-05,-2.439902114868164e-05,-4.86671781539917e-06,-1.678406834602356e-06,-8.88992977142334e-06,2.7951753616333008e-05,3.458783721923828e-05,5.781796932220459e-06,8.689862251281738e-06,2.2667633056640626e-05,-2.6520856857299805e-05,-7.80285120010376e-06,2.0323787689208982e-05,2.1614721298217772e-05,2.7545373439788818e-06,-5.785892486572266e-06,3.700087356567383e-05,-8.769699096679687e-06,-2.3965778350830078e-06,-1.9039203643798827e-05,-1.5959356307983397e-05,-7.721149325370789e-07,1.1303820610046386e-05,1.517195701599121e-05,-3.896540832519531e-05,-3.7460877895355223e-06,-1.97225821018219e-06,8.36697483062744e-06,7.441662311553955e-06,-5.518913269042969e-06,6.140322685241699e-06,-1.4692218780517578e-05,-1.2023119926452636e-05,-5.976769924163818e-06,-2.6728525161743162e-05,-1.3948742866516112e-05,-2.647964286804199e-05,2.4977773666381836e-05,4.370777130126953e-05,-5.868259906768799e-06,3.1962303161621095e-05,1.1075072288513182e-06,-1.6168913841247557e-06,2.4677923202514647e-05,1.2558130264282226e-05,-1.3083823204040526e-05,-9.334490776062011e-06,4.3701332092285156e-05,1.336153221130371e-05
sub-14,mango_02s.jpg,1109.16,1109.16,-1.0395234107971191e-05,-3.797132492065429e-05,-4.155979156494141e-05,-1.5713568687438964e-05,-2.418935203552246e-05,-4.296854019165039e-05,3.542263412475586e-05,1.8519340515136717e-05,2.5850669860839843e-05,7.104004859924316e-06,1.1900159120559691e-06,-2.16713752746582e-05,-3.128679847717285e-05,-2.5359356403350827e-06,1.6803150177001953e-05,1.5012961626052855e-06,1.3726282119750975e-06,2.0167451858520505e-05,1.0353908538818359e-05,-4.160672760009765e-05,1.4960244178771972e-05,-1.4236876964569091e-06,2.5697959899902343e-05,1.8414079666137694e-05,0.0001095942611694336,-7.148521423339844e-06,-3.0091188430786132e-05,-1.2348509788513182e-05,-9.614507675170897e-06,4.988503456115722e-06,4.271077156066895e-06,-2.4134349822998046e-05,2.1188329696655273e-05,-2.6503421783447263e-05,-6.996306896209717e-06,2.782728385925293e-05,-2.6840367317199704e-06,4.750082969665527e-06,2.439215850830078e-05,4.505403137207031e-05,4.980227947235108e-06,5.159962177276611e-06,7.00977861881256e-07,4.629526138305664e-06,-2.5336778163909912e-06,-1.505752682685852e-06,2.7208005905151366e-05,3.143164443969726e-05,2.5453710556030273e-06,-1.9364145278930663e-05,1.2134818077087402e-05,2.021307373046875e-05,5.301883220672607e-07,-4.0790438652038576e-06,-1.8314777374267576e-05,-1.2723661422729492e-05,-1.8209625244140622e-05,3.5210010528564454e-05,3.073784828186035e-05,-2.775790214538574e-06,-4.5191833496093746e-05,-6.0614139556884765e-05,-3.932875442504883e-05,5.817239880561828e-07
sub-14,mango_03s.jpg,1357.83,1357.828,-6.2975268363952635e-06,-5.336821556091309e-06,-1.285249900817871e-05,-3.723287582397461e-06,-1.0356478691101074e-05,-4.734377861022949e-06,2.8655071258544922e-05,-1.7661157608032225e-05,1.8241012573242188e-05,-8.690710067749023e-06,-3.005784034729004e-06,2.3291799545288085e-05,1.5516714096069337e-05,9.258448600769042e-06,3.2632908821105957e-06,-9.548243284225463e-07,-1.0394405364990234e-05,-1.8092342615127563e-06,-7.856703758239746e-06,2.7671041488647458e-05,-3.925664520263672e-05,-1.9743648529052733e-05,2.492859840393066e-05,-2.5585546493530272e-05,7.777090454101563e-05,-4.2954845428466796e-06,-3.103937530517578e-05,-7.49053955078125e-06,-1.9578941345214843e-05,-1.71678409576416e-05,-7.163990497589111e-06,-1.5426265716552735e-05,-3.093674421310425e-06,-7.099700719118118e-08,-5.717579364776611e-06,1.5881829261779785e-05,-8.365261077880859e-06,-5.9664678573608396e-06,2.903621482849121e-05,5.026833343505859e-05,-8.985010147094725e-06,-5.238319873809814e-06,-3.448051834106445e-05,4.6032470703125e-05,1.2713258266448973e-06,3.6725830078124995e-05,1.435676860809326e-05,-1.602005362510681e-06,1.2290789604187011e-05,-5.979395389556884e-06,-1.4311604499816894e-05,7.4351677894592286e-06,1.5425642013549805e-05,-6.112570571899414e-05,-1.115413475036621e-05,7.1825361251831056e-06,3.071243095397949e-05,-2.8249101638793946e-05,4.874505043029785e-06,-1.533406639099121e-05,-1.3503705978393554e-05,2.794659423828125e-05,-9.532742500305175e-06,-1.4909982681274414e-05
sub-14,mango_04s.jpg,2357.63,2357.628,-1.905084991455078e-05,1.5232697486877441e-05,6.601592063903808e-06,4.0636203765869136e-05,-9.903039932250975e-06,-1.2477394104003906e-05,1.5897300243377684e-06,2.3887739181518552e-05,1.6498201370239257e-05,-2.1248419284820554e-06,-9.922966003417968e-06,-8.167708396911621e-06,-2.3336172103881834e-05,-2.645179557800293e-05,-4.7083366394042964e-05,-2.12972354888916e-05,-5.1303680419921876e-05,-2.5525110244750974e-05,-3.0838897705078125e-05,4.2021202087402344e-05,1.5145512580871582e-05,-5.469116687774658e-06,-8.140103340148926e-06,2.115922737121582e-05,7.880275726318359e-05,-2.170053482055664e-05,3.504677581787109e-05,3.4003932952880857e-05,2.9396928787231445e-05,1.538892364501953e-05,2.7855045318603515e-05,3.1208889484405518e-06,1.784852981567383e-05,-1.7313940048217774e-05,-2.10902042388916e-05,-1.6426111221313475e-05,-1.999505615234375e-05,3.352880477905273e-05,4.050704956054687e-05,-6.114994049072265e-06,-2.33708119392395e-06,-1.3229988098144531e-05,-1.8109282851219177e-07,-1.9336694478988646e-06,-2.0864574432373046e-05,-1.5427584648132322e-05,-2.5397138595581054e-05,-2.1777709960937497e-05,-2.1592092514038086e-05,-1.792815589904785e-05,-3.659115219116211e-05,-2.204378318786621e-05,1.2315690040588378e-05,1.403916835784912e-05,9.447024345397949e-06,-4.862956523895264e-06,-2.521092414855957e-06,1.4740007400512694e-05,3.72685432434082e-05,1.0510235786437988e-05,-3.0314836502075196e-06,-4.4987711906433104e-06,5.7904634475708e-06,1.556862735748291e-05
sub-15,apple_01b.jpg,2014.77,2014.768,0.0001940179443359375,0.000182766845703125,0.0001831096496582031,0.00025517472839355467,0.00020277812194824217,0.00020385523986816406,0.00020852969360351563,0.0002120335998535156,0.0001908004913330078,-0.00249187939453125,-0.001313145751953125,0.0002061044464111328,-0.002089522216796875,0.00019960758972167967,0.000199929443359375,0.00021317410278320312,0.00021848785400390623,0.00020016984558105468,0.00021668438720703125,0.00021249459838867187,0.0002073462677001953,0.00020873170471191404,-0.000492774688720703,0.00022307443237304687,0.0002093867950439453,0.00021269007873535154,0.00020756089782714843,0.00020404615783691405,0.00019873997497558594,0.0002078589630126953,0.00020900828552246093,0.00018741598510742187,0.000194741455078125,0.0002045468292236328,0.00019376045227050782,0.00020078182983398435,0.00020296029663085936,-0.0021210334472656247,0.00020349168395996094,-0.0006511822509765625,0.00020632469177246093,0.00020422917175292967,0.00020753263854980468,0.00020436462402343748,0.00021222059631347654,-0.0009251294555664062,-0.0010498248291015623,0.0002089500274658203,0.00021583775329589842,0.00021091249084472655,0.00020426042175292967,0.00020207089233398437,-0.0002135376434326172,0.0002142986602783203,0.00021737333679199217,0.00019751580810546874,0.00021662632751464844,0.0002051788330078125,0.00021375671386718748,0.0002184442443847656,0.00020990562438964844,0.00020773426818847655,0.00020121217346191406,0.00019343299865722655
sub-15,apple_02s.jpg,1405.26,1405.26,0.0001631913604736328,0.00016890873718261717,0.0001495977325439453,0.00015814608764648438,0.00015202809143066405,0.00014806994628906248,0.00015366513061523438,0.00015700483703613282,0.00015540193176269532,0.0015431085205078125,-0.0013318402099609375,0.0001515813751220703,-0.0009681786499023437,0.00010421627044677734,0.00015439227294921875,0.0001490475311279297,0.00014608250427246093,0.00010405391693115235,0.00016012426757812498,0.00014971951293945313,0.00014871733093261717,0.00016251989746093748,-0.000526066162109375,0.00016020806884765624,0.0001587460479736328,0.00017878631591796874,0.00016315238952636717,0.00015828932189941407,0.00015795941162109373,0.00016818414306640623,0.00016225299072265625,0.00015327581787109374,0.00016352629089355468,0.0001497922668457031,0.0001474187774658203,0.00014920591735839844,0.0001721548309326172,-0.00218371484375,0.00014114141845703124,-0.0008267399902343749,0.00015682946777343748,0.00014898895263671874,0.0001553145751953125,0.00014741641235351563,0.00015851188659667969,-0.00150172607421875,-0.002186328857421875,0.00015890414428710936,0.00015856800842285154,0.0001550609130859375,0.0001432645568847656,0.00016311203002929687,-0.00020359609985351563,0.00014966709899902342,0.00015201077270507812,-0.00021607188415527343,0.00017049615478515625,0.0001833914031982422,0.00016676907348632812,0.00016120069885253906,0.0001690791473388672,0.00016614662170410155,0.00015994827270507812,0.00015590899658203124
sub-15,apple_03s.jpg,2256.13,2256.128,0.0001258336944580078,0.00015199664306640625,0.0001432130889892578,0.0001251209487915039,0.00014686437988281248,0.0001478434600830078,0.00014787400817871092,0.00014749371337890625,0.00014933636474609376,0.000566314697265625,-0.002382174072265625,0.0001457024230957031,-0.0001984814910888672,8.0855224609375e-05,0.00013641494750976562,0.00014245233154296875,0.00014706846618652342,0.00013954592895507812,0.0001425641326904297,0.00014488481140136717,0.00014416326904296875,0.00014481646728515624,-0.00040795819091796876,0.00014451152038574217,0.00015307371520996093,0.00015176988220214844,0.0001430537414550781,0.00013752287292480468,0.00013474281311035154,0.00014740016174316406,0.00014796994018554687,0.0001406494140625,0.0001394095458984375,0.00013661679077148437,0.00015328602600097655,0.00014837789916992186,0.00013787063598632812,-0.00304976025390625,0.00014742147827148436,-0.0008463178710937499,0.0001393900909423828,0.00014126951599121093,0.0001594309844970703,0.00014539401245117187,0.00014163934326171874,-0.000654896240234375,-0.0005808153686523437,0.0001419973602294922,0.00014248358154296875,0.00015166043090820313,0.00011308071899414061,0.00014359976196289063,-4.7452259063720704e-05,0.000152935302734375,0.00015511932373046873,-0.00010542105102539062,0.00014590887451171875,0.0001281708526611328,0.00014374728393554687,0.00014729032897949217,0.00014913432312011718,0.00014785804748535157,0.00013424676513671874,0.00016490420532226562
sub-15,apple_04s.jpg,1927.09,1927.088,-0.00023046910095214843,-0.0002263203887939453,-0.00023130490112304686,-0.0002491127319335937,-0.0002472633819580078,-0.0002488880462646484,-0.00025289845275878905,-0.00026454867553710935,-0.00025474041748046875,0.00341909765625,0.0004108208923339844,-0.0002693742370605469,0.003624009033203125,-0.00024170262145996094,-0.0002743749694824219,-0.00028077584838867185,-0.0002911120910644531,-0.00025794430541992185,-0.00027611419677734376,-0.00027916506958007814,-0.00026956155395507813,-0.00027266918945312497,0.0005701965942382812,-0.0002603369750976562,-0.0002678016357421875,-0.0002527335815429687,-0.00025674899291992185,-0.000255210693359375,-0.00024628114318847653,-0.00025536906433105467,-0.00025852215576171875,-0.00022068353271484373,-0.00027215512084960934,-0.000242669189453125,-0.00024706083679199215,-0.00025313267517089845,-0.0002499594268798828,0.0033564560546875,-0.00024855274963378905,0.0006707425537109374,-0.00026341046142578127,-0.0002573236083984375,-0.00027291302490234376,-0.00028229229736328126,-0.00027200418090820314,0.00045921774291992186,0.0012370523681640624,-0.00027316207885742187,-0.0002780648193359375,-0.000285439453125,-0.0002664569396972656,-0.0002763968505859375,0.000277041748046875,-0.00027151965332031247,-0.00025701669311523436,-3.461277770996094e-05,-0.0002664132080078125,-0.00024580810546875,-0.0002650274353027344,-0.00026265087890625,-0.0002612025451660156,-0.00024622389221191405,-0.0002417594451904297,-0.00023934161376953125
sub-15,avocado_01b.jpg,2605.34,2605.34,-0.00021552406311035156,-0.000226849365234375,-0.00022114541625976563,-0.00023478482055664063,-0.00022946533203125,-0.00023260014343261717,-0.00023881643676757812,-0.0002390791778564453,-0.00023324400329589843,0.0012313438720703124,0.0012169095458984375,-0.00023919755554199218,0.00271539990234375,-0.0001777904052734375,-0.0002475477447509765,-0.0002282850799560547,-0.00021896525573730468,-0.0001853247528076172,-0.00023105848693847654,-0.0002371380157470703,-0.00024625128173828126,-0.00023907925415039063,0.0006216202392578125,-0.00023267131042480467,-0.0002367059326171875,-0.00022920277404785155,-0.00024164010620117188,-0.00023748704528808593,-0.0002291007080078125,-0.00023978656005859374,-0.0002620462646484375,-0.00022474642944335935,-0.0002350277099609375,-0.00023051651000976562,-0.00023005351257324218,-0.00022618955993652343,-0.00023485165405273437,0.003557542724609375,-0.00023578977966308594,0.0009800598754882812,-0.00022108595275878906,-0.00022784402465820313,-0.00025120062255859374,-0.00023790390014648437,-0.00024216525268554685,0.0009379788208007812,0.0011608065185546874,-0.00019662362670898437,-0.00021463241577148435,-0.00023103463745117187,-0.00019414881896972656,-0.000220448486328125,0.00015087825012207031,-0.00024207151794433592,-0.00024059483337402342,-0.00011947726440429687,-0.00023218475341796874,-0.00021724948120117185,-0.00023913244628906248,-0.00023876190185546874,-0.00024075180053710935,-0.0002355405578613281,-0.00024401091003417968,-0.0002377059631347656
